volatility,risk_free_rate,strike,expiry
0.3851636298138501,0.018727005942368126,120.72386343133986,1.3866081669996377
0.3806203930218748,0.04753571532049581,65.25390429142614,0.8220526148865057
0.3827472036799129,0.03659969709057025,107.62883601668132,0.7651357862020445
0.3799839618866251,0.02993292420985183,110.6715046382856,0.5858779872687017
0.3579079976024977,0.007800932022121826,92.4130671302386,0.46848109394880155
0.392233981457931,0.007799726016810133,123.64442356247228,0.9231437625959547
0.37727658898160293,0.002904180608409973,143.43670147690148,1.3515918648953515
0.3548520437604834,0.04330880728874676,142.55685129067763,0.7999194389127349
0.3075815074607792,0.03005575058716044,95.08393714041321,1.187500789418155
0.33026824322958415,0.03540362888980227,61.323804584075525,1.879954437647836
0.33550138467531027,0.0010292247147901223,148.48411989623344,1.308305472500208
0.3877148123999485,0.04849549260809972,133.88980864459342,1.73191847766964
0.35665160953825953,0.04162213204002109,62.46626812032669,0.9261711655539344
0.3320948069508385,0.010616955533913808,142.08418826173724,1.915734993195149
0.3759762913073885,0.009091248360355032,136.98963620621282,1.0718435419448846
0.36087524977094565,0.00917022549267169,101.88380571260721,0.9424823092470096
0.3382568862881957,0.015212112147976888,109.12754357449293,0.5026557998014256
0.3683321123560721,0.026237821581611892,89.90027038701302,1.2685349534319499
0.3383797095399588,0.02159725093210579,55.47616388220313,0.10336562435031006
0.37951532265826704,0.014561457009902096,83.51972416459009,1.9559586173055543
0.39402121330111706,0.030592644736118974,130.28534485980114,0.6735694723264596
0.3380185169472313,0.006974693032602092,50.46320230046029,1.2225303934061083
0.3125915359744858,0.014607232426760909,83.34991716911442,1.0374306861598772
0.33719140569285555,0.018318092164684587,89.81686935909434,0.6995039098546789
0.31879656993537925,0.0228034992108518,103.7395602937923,1.566885087922315
0.3684375699377265,0.039258798069650686,141.98556164127604,1.2926683543369097
0.3813929490270647,0.009983689107917987,84.63459943659612,1.6233283877125928
0.3953525650634557,0.02571172192068058,84.69532018962278,0.03877514941729189
0.38972337542046487,0.029620728443102123,123.75012481097484,0.6011561279367441
0.36688137710143426,0.0023225206359998862,95.22179408898072,1.2377452054631963
0.3571049052165252,0.03037724259507192,72.4604822939982,1.2581484080115255
0.36655725048002363,0.008526206184364577,95.24395161326933,1.6098091806788404
0.34103306366368813,0.003252579649263976,64.08570203797998,0.42664579753977283
0.342967456862341,0.04744427686266667,67.63869865062233,1.5165132716745366
0.3134513140732946,0.04828160165372797,99.83677727394797,0.1415340324228691
0.33005849459883996,0.04041986740582306,91.89254495045479,1.565764201469036
0.33226140921144054,0.015230688458668535,141.48459010681,0.48873207855189293
0.3441679287621299,0.004883605700319194,86.23938991166331,1.0624650758084957
0.3895178802031084,0.03421165132560785,108.05883502780435,1.6311909383061793
0.34307198810473905,0.022007624686980067,113.22642879195304,0.3186979104484091
0.36094576213705615,0.006101911742238942,51.30944565883336,0.8599184629734282
0.3512769086610969,0.02475884550556351,116.35373720167107,1.2946933358467863
0.36033630649568443,0.0017194260557609198,67.80359668697514,1.5880123886072413
0.3378007125995215,0.0454660201039391,146.1070317469455,0.7278940529851348
0.39893751371560676,0.012938999080000846,64.8662727753113,0.44287320597197
0.3201036840070411,0.0331261142176991,91.46241237270237,0.6406778654125185
0.3225891275516967,0.015585553804470548,58.534966807864386,0.9282581019188585
0.32203220902723656,0.02600340105889054,149.68742518459473,1.7265934812495292
0.32395087157167346,0.027335513967163983,100.21950103312426,0.693477481507174
0.3923685888004246,0.009242722776276352,109.53850173200438,0.1436444672509125
0.34406893821463114,0.048479231388227934,56.70764773884275,1.6591505094141195
0.3426121892834531,0.03875664116805573,124.99604703991778,0.26561858370499514
0.3632332148923602,0.046974947078209456,70.99055930955858,0.7972033059886379
0.31256145658390605,0.04474136752138244,139.80542894407137,0.38246743932995364
0.3885839863031365,0.02989499894055426,70.51396404820072,2.0143146948339297
0.3595721356567735,0.04609371175115584,69.06877206636665,0.5296598064515112
0.39088137750617347,0.004424625102595975,53.65496678480949,0.6590701306394433
0.3680936488041404,0.009799143120957261,97.20669451099992,1.3384333620819164
0.3820069662589165,0.002261364445526903,106.48411332626165,1.86212074883168
0.37330284194245744,0.016266516538163217,56.57086394283524,0.22370213348461898
0.37188138298735546,0.019433864484474102,127.55276166950105,0.9787356342974964
0.3784554675470753,0.013567451588694796,95.32888347480275,1.8872241667580159
0.31026402881819,0.04143687545759647,102.439026932758,1.9480388565776312
0.3302435195864425,0.017837666334679463,94.07627469382282,0.4715893553839259
0.3749448974775226,0.01404672548436904,90.0763060875326,1.56503150302002
0.30766338581456254,0.027134804157912425,105.96403313082179,0.39651185031465297
0.3658058013515057,0.007046211248738133,65.52402459307125,0.8166546427097738
0.3064759042148438,0.04010984903770198,68.1928130495271,0.6113256421225775
0.3029968525305012,0.0037275321839885414,136.17856210135173,0.7128000733030826
0.35017471564931013,0.049344346830025865,144.61154621336328,0.0977823643284277
0.3713527074033059,0.038612238464832874,87.3309316279753,1.1321740202533774
0.391498761509292,0.009935784076708622,77.07446731435537,1.1847615577347679
0.33458382953416504,0.00027610585618012,114.39995432390158,1.7579816464307318
0.3467260412925414,0.04077307142274171,90.87341710980964,1.36135339101724
0.33499887248527477,0.035342867192380854,52.538635566034486,0.6851655716024376
0.3930045473555522,0.03645035840204937,65.61525973661904,1.983803177362944
0.34433926377202034,0.03856351733429729,121.59722288473975,0.13642519916249252
0.39092393355105076,0.003702232586704518,115.89239419101514,1.1855360495567082
0.31863107413836306,0.017923286427213633,52.70959925034835,1.266140739764494
0.37738341359163097,0.005793452976256486,72.19721619329495,0.9179047871040698
0.30686068212514445,0.04315517129377968,73.10747965880714,1.8601137741026148
0.3341812560800431,0.031164906341377897,117.18927435987284,0.06319449621790542
0.3940489543467677,0.01654490124263246,51.97105377543642,1.3924859130088973
0.37617311302183304,0.003177917514301182,60.41085819845738,1.575380678615652
0.35810127503332784,0.015549116085783111,129.99160853731894,1.1249212280373906
0.3147845051846226,0.016259166101337354,67.85446620543337,1.2409162084831273
0.3138637950302484,0.0364803089169032,115.27461078518748,1.2906475779743392
0.39887061568623755,0.03187787356776066,73.81827810467266,1.393801985408129
0.3553233137738778,0.04436063712881633,59.94413927593452,1.5162433781946458
0.34372751594951156,0.023610746258097465,74.3172190999454,1.2799946095071986
0.3089423735882837,0.005979712296915085,122.22669318556592,0.7574286571294342
0.3542944140190969,0.035662239361149754,135.56964681062857,0.11389089248143482
0.3814202864251344,0.038039252430844876,133.02198645669915,1.9564141612474109
0.3585228051919146,0.028063859878474814,89.71835296184548,0.07159786404538983
0.37569630300435314,0.03854835899772805,116.80851365706462,1.7784216311440246
0.36496757356062154,0.02468977981821954,70.4984295415821,0.9901204413525824
0.36889027105761324,0.026136641469099706,79.31477302610134,1.0529403291876467
0.3089856556868598,0.021377050917927482,139.63358185211197,1.5674463993648644
0.3488209166617371,0.0012709563372047595,51.300192351073605,0.7077243294437354
0.3977619474906198,0.005394571349665223,58.5508530854468,1.0163464498854362
0.35391688854765857,0.0015714592843367127,70.78862551460273,0.9517117720543282
0.3316425642922539,0.03182052056318902,52.65322038738197,1.8888999489488103
0.36503988711573027,0.015717799053816334,68.14354350897973,1.0464095295531683
0.31430832166445327,0.02542853455823514,108.30415609696922,0.8455247906806302
0.34271964597485766,0.04537832369630465,92.1424550592498,0.26505947618485926
0.3858701484898183,0.012464611457443748,139.2671711076975,1.8889282081018408
0.36495086656617853,0.02051914615178149,131.7443561738441,0.4394567743964377
0.37270472013928196,0.037777556927152435,84.1817351697876,0.02154672650610513
0.33508394191746366,0.011439908274581124,75.94234334312925,0.6379160966928354
0.38865160712522145,0.00384899549143965,87.96924081672668,0.1730461889768644
0.33470202562459705,0.014487572645688403,109.02949425148077,0.9392317110225463
0.3249529439035159,0.008061064362700222,76.80636408228763,1.1748465795412766
0.378076698546017,0.04648488261712866,112.41489078491341,1.474946035939644
0.37417289243648366,0.04040601897822085,90.94116521912404,0.9917493181936268
0.3162736402667486,0.031670187825521175,105.20471808519802,0.7175362238823102
0.3685706838345846,0.04357302950938589,93.61265291353166,0.7994274559783563
0.3677913851631971,0.04018360384495573,79.44657595419177,0.7037487528928785
0.3426327623736075,0.009328502944301792,144.84533069621568,1.5322108595569268
0.3283175799276377,0.044627949924498894,126.36057941597608,0.7491815457712823
0.3761747336925899,0.026967112095782536,64.01131757664525,1.8609205045597348
0.3083946314992972,0.04037200775820313,136.84679758979127,0.15246460348201274
0.3207910396159963,0.04480456499617466,98.74311982495136,1.4014170773540793
0.3176459311010291,0.015900173748593194,139.45522268940914,1.5454636888740076
0.3978555549416024,0.005502596226383838,129.98552559473154,0.24451359124117844
0.38437455505875795,0.011396758127097084,92.52135044692335,0.5478053616860217
0.3162554804848741,0.021355389431312818,52.24693083201174,1.548138344499294
0.3665243088294192,0.04090073829612466,76.8677359384946,1.7553358349206267
0.3657497453963604,0.04303652916281717,104.16342146608669,1.2465660942683516
0.3980049924077552,0.0003476065265595352,113.34782198261473,1.9636406713092052
0.3918416795850278,0.02553736512887829,75.78876854332023,1.393646673234567
0.3635158903022837,0.020870550157438952,63.93560740728241,1.2571423894402696
0.30810558296575435,0.011105390523536512,133.4930236799299,0.7173488423886021
0.3059529347024956,0.005993268366684141,148.44021807035523,0.61275855276074
0.32065706477071787,0.016880758570181398,102.56901823026858,1.4000757312345222
0.3029294246369971,0.04714548519562596,67.16792858483035,0.7173816562975277
0.3053751957900502,0.01616014660103776,77.2307326519369,1.8168243642146071
0.3029688519708424,0.025939531087168306,51.83906765474667,1.1271467301095914
0.366328547248723,0.03515094794475889,141.4298806560499,1.9901203824232205
0.3907205730631194,0.0181814801189647,61.77510828901411,0.3547395581859478
0.33429035093786696,0.048589104136048035,107.65164755142536,1.554086441007373
0.35327164817239026,0.048122364747105566,77.4055220687206,0.3029271998105669
0.32645550521141825,0.01258911479126821,105.41780025157934,0.6094207744184408
0.37363713912265434,0.024862425294619274,115.14203883518643,2.012669863412516
0.3188232847872335,0.015043915490838484,132.97418037072015,0.03529160632763763
0.31022151428112216,0.014242024718873382,70.64212717606031,1.908298629963946
0.39701975748743573,0.0018443473677266398,51.09958286584805,1.516914709429882
0.35055339558847654,0.030478216698994844,63.68856300688073,1.9902073816990404
0.3122786186336802,0.025133951161443076,140.00186418481053,0.8928279663913063
0.30013023409365236,0.0025739375624994677,137.38900775625154,0.35098314525188967
0.34026070664451563,0.013932323211830572,109.74131021703083,1.722416009066705
0.36372176311517057,0.045413294298332685,110.05168604336534,1.9101521246042144
0.3914649809687808,0.011978094533348622,116.50366745462554,2.000686914699729
0.33691962004407416,0.007244743604561155,67.53712786234496,1.9760686375467007
0.3368291186765375,0.024472638013878154,141.44119459249598,1.9737161612733767
0.35306116885902894,0.04928252270553004,91.8770524892073,0.5908832459218585
0.3618699127466315,0.01210276357557502,88.31385282494975,0.5295431136524937
0.38820747148666546,0.03360677737029393,101.89177052828376,0.16258698570821317
0.38431357135182886,0.03808098076643588,54.696596677505504,1.8923030750186303
0.3928258782173555,0.011881877199619984,66.62833687560794,1.8613453203663661
0.38562535487664984,0.03641081743059298,123.80336164263704,0.26827911590201103
0.3735862523849283,0.01838915663596266,58.27986679251265,1.3431227526794844
0.32994697077488583,0.03161529152967898,110.31521094663881,0.9774630337706658
0.3993593890266804,0.03167648553804474,74.5349109681321,1.20010228291003
0.32751516609057113,0.026788734203737924,88.92956140419766,1.548662970086485
0.33226391471401634,0.004514488502720415,78.86937367706999,0.5821576303433884
0.39431958586421045,0.0417651247794619,85.56727164649492,1.46638050495652
0.3051916809317488,0.016039003248586793,121.90459051842456,1.9574030272027818
0.3491354775076099,0.009325925519992713,79.71217156231751,0.08361293341043942
0.3043416902491672,0.002038757077738196,106.64046402968972,0.5376137641197636
0.3765564092968495,0.02954464715941209,97.60504021990997,0.6798130281793326
0.3391124632241442,0.033878218092114123,116.36711653626482,1.5756846378838898
0.32843628580279854,0.0008293914463928077,143.68297393247582,0.7197336514560384
0.3304627778891747,0.02560465291496405,123.25720972102503,0.25684707263661477
0.3958997134842068,0.011324788759896898,71.49403785907568,1.789834364827873
0.3942946422427736,0.0322586395204725,53.118313506128466,1.0885990081563357
0.3529222787814528,0.008718321450249573,76.22640442998251,1.8868935816764483
0.3611895654696041,0.0345468869051233,109.50779307002549,0.9938370377923154
0.32235130918420946,0.01933676731502687,55.14258134842503,0.1287014467746801
0.39825962540439563,0.04683649943683673,99.63662472012363,1.0203691459037654
0.302992478057372,0.006876047207299663,109.68428489168892,0.561027464643151
0.3252137732646213,0.017053317552512926,83.42438908169609,1.1497394161689767
0.3662922266575854,0.0056736760620294535,127.09122037458219,0.9163207530862201
0.39163044208535497,0.04623468091392814,60.65982531337718,1.6753663855568701
0.3760424484666011,0.04386696766904905,57.513778173580874,0.07286115972271713
0.372283002703969,0.012897081385757781,122.81887562036033,0.6768764375312222
0.32891051454536796,0.032999202301708955,99.54913162061985,1.713525281605629
0.37382179008384153,0.04086111001006079,118.84023964277361,1.0707792181946412
0.33570903668171437,0.027760040579973118,93.48273386037462,1.925762036048959
0.30435621311198047,0.026482528917800327,74.64020332391068,0.37335787104739215
0.30647573094039515,0.012092614545022584,131.91023176742,0.9474786063526957
0.3385907790593564,0.004655138390294961,129.94158789689794,0.9747134867445613
0.34149167331771424,0.04486078789766634,119.46964708544267,0.9695274014270183
0.3154493383854743,0.045020902858166525,77.21451372299627,0.8174088751410309
0.38455247266625625,0.0316550728636634,109.0230666869087,0.20614447939410518
0.32460165633888866,0.016951489552435035,86.09738969400269,1.9941329933002312
0.3681151077913646,0.017460478730633045,59.158207332663416,0.5300992796390085
0.32469951703270855,0.03629778394351197,141.73135754622427,0.3002979307947802
0.3964448671446878,0.044855512997628855,63.68186309189614,0.6992870319490125
0.37068851015074317,0.044354321213255866,145.02373538208025,0.4279359917675667
0.3958985723450717,0.0389937772928812,94.60057729579557,0.9093344756713007
0.38237763191872065,0.03210158230771439,68.51329288386196,1.6509738487549426
0.36185571323108884,0.004206998249752442,104.1900947378358,0.9168281369677211
0.3238296201421178,0.008081435704730688,137.29458358764083,0.27972351292217623
0.318677983324032,0.04492770942635396,123.22248864095612,1.548312529000335
0.31958655398000435,0.0303214529829795,130.65611478614497,0.43273906256732775
0.35122401418725857,0.0004598525808314824,115.87833667107174,1.0238375856833486
0.3474005181188738,0.005073577143301606,119.22765645178525,1.1826168617798378
0.39098780908761877,0.03317508845540279,134.91956515653192,0.391820595420197
0.3910084011582375,0.00025307919231093434,74.96680088591859,1.347787515455878
0.3685701429028377,0.008040402570874933,98.94249636431405,0.8942276137184464
0.327456545467735,0.027436689468329306,72.12094418196023,0.020081448406345414
0.36881036548147184,0.03459475988463467,148.76680079966468,0.645109597378956
0.34075639647372397,0.03259806297513003,144.40593396866132,0.894366227112547
0.3944400023037708,0.01121346547302799,53.94268113685059,0.06430378059298182
0.34141251965994157,0.03560896106737679,120.55751725156884,0.27558189714282944
0.36936933651160275,0.011862454374840004,142.52483174156657,0.753239150461529
0.3028479651425404,0.016269984907963386,68.05753451273335,1.5394460952778635
0.3780871847769091,0.03732457025590121,106.79452305526294,0.43042647983556637
0.32501749115892525,0.032481644952360736,141.54882975880417,0.3016804632079062
0.3298761729463766,0.0424611705247089,53.394597858579885,0.21441324617709578
0.3486214569076789,0.03288064461501717,119.742026724684,1.1261936614287367
0.3875931711277588,0.028415430166773583,79.73490073725507,1.0450945154224305
0.3866310542381927,0.004683738391404624,142.43961953765304,1.3344908940540552
0.38803723626638653,0.018385790152971676,147.10582451653676,0.5429573236336227
0.34569553608097564,0.013260118384086273,144.4266489113434,0.04764002564424731
0.36278455448254193,0.01219948216895418,97.42142166574638,1.80443036172477
0.35145228891342684,0.04865052773762228,136.20426509893133,1.411256672795404
0.39879464119882085,0.019654886233338022,134.45493985350703,1.9766161988521824
0.3864070963974187,0.04460232775885567,81.91004732432556,0.5609765396456747
0.3505218659206842,0.031556931299863145,132.89154741506775,0.5293301691428225
0.3708917999566691,0.039740565177082424,53.700763471549266,1.1326522644960668
0.3895772115965277,0.025131854655259606,109.6269878482053,1.9592693820670914
0.38780109921253414,0.028845194231317955,73.0008837287703,0.10348163281969326
